customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.0,2025-06,KNN,cd_po,4308,,,
customer3.0,2025-07,KNN,cd_po,4308,,,
customer3.0,2025-08,KNN,cd_po,4308,,,
customer3.0,2025-09,KNN,cd_po,4308,,,
