customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.1,2025-06,lstm,cd_po,6444,,,
customer2.1,2025-07,lstm,cd_po,6376,,,
customer2.1,2025-08,lstm,cd_po,6297,,,
customer2.1,2025-09,lstm,cd_po,6162,,,
