customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.0,2025-06,lstm,cd_po_selic,5731,,,
customer4.0,2025-07,lstm,cd_po_selic,5142,,,
customer4.0,2025-08,lstm,cd_po_selic,4640,,,
customer4.0,2025-09,lstm,cd_po_selic,4279,,,
