customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.0,2025-06,lstm,cd_ipca,14961,,,
customer1.0,2025-07,lstm,cd_ipca,15278,,,
customer1.0,2025-08,lstm,cd_ipca,15473,,,
customer1.0,2025-09,lstm,cd_ipca,15752,,,
