customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.2,2025-06,rc,cd_selic,5553,,,
customer4.2,2025-07,rc,cd_selic,6857,,,
customer4.2,2025-08,rc,cd_selic,5895,,,
customer4.2,2025-09,rc,cd_selic,5733,,,
