customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.0,2025-06,lstm,cd_selic_ipca,4850,,,
customer3.0,2025-07,lstm,cd_selic_ipca,4479,,,
customer3.0,2025-08,lstm,cd_selic_ipca,4075,,,
customer3.0,2025-09,lstm,cd_selic_ipca,3698,,,
