customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.1,2025-06,py_Extra,cd_selic_ipca,7856,,,
customer2.1,2025-07,py_Extra,cd_selic_ipca,7856,,,
customer2.1,2025-08,py_Extra,cd_selic_ipca,7856,,,
customer2.1,2025-09,py_Extra,cd_selic_ipca,7856,,,
