customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.2,2025-06,py_py_AdaBoost,cd,4283,,,
customer4.2,2025-07,py_py_AdaBoost,cd,5561,,,
customer4.2,2025-08,py_py_AdaBoost,cd,4308,,,
customer4.2,2025-09,py_py_AdaBoost,cd,5564,,,
