customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.0,2025-06,lstm,cd,4595,,,
customer3.0,2025-07,lstm,cd,4634,,,
customer3.0,2025-08,lstm,cd,4657,,,
customer3.0,2025-09,lstm,cd,4632,,,
