customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.1,2025-06,lstm,cd_po_selic_ipca,3059,,,
customer1.1,2025-07,lstm,cd_po_selic_ipca,3375,,,
customer1.1,2025-08,lstm,cd_po_selic_ipca,3320,,,
customer1.1,2025-09,lstm,cd_po_selic_ipca,3243,,,
