customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.0,2025-06,rc,cd_po_ipca,20028,,,
customer1.0,2025-07,rc,cd_po_ipca,22688,,,
customer1.0,2025-08,rc,cd_po_ipca,19988,,,
customer1.0,2025-09,rc,cd_po_ipca,18780,,,
