customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.0,2025-06,lstm,cd_po_selic_ipca,4836,,,
customer3.0,2025-07,lstm,cd_po_selic_ipca,4626,,,
customer3.0,2025-08,lstm,cd_po_selic_ipca,4416,,,
customer3.0,2025-09,lstm,cd_po_selic_ipca,4150,,,
