customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.1,2025-06,lstm,cd_selic,3793,,,
customer1.1,2025-07,lstm,cd_selic,3882,,,
customer1.1,2025-08,lstm,cd_selic,3052,,,
customer1.1,2025-09,lstm,cd_selic,2722,,,
