customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.0,2025-06,lstm,cd,5249,,,
customer4.0,2025-07,lstm,cd,5228,,,
customer4.0,2025-08,lstm,cd,5101,,,
customer4.0,2025-09,lstm,cd,5082,,,
