customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.1,2025-06,rc,cd,3155,,,
customer3.1,2025-07,rc,cd,3656,,,
customer3.1,2025-08,rc,cd,3049,,,
customer3.1,2025-09,rc,cd,5476,,,
