customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.0,2025-06,rc,cd_po_selic_ipca,16771,,,
customer4.0,2025-07,rc,cd_po_selic_ipca,17917,,,
customer4.0,2025-08,rc,cd_po_selic_ipca,17816,,,
customer4.0,2025-09,rc,cd_po_selic_ipca,18047,,,
