customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.0,2025-06,rc,cd_po,10424,,,
customer1.0,2025-07,rc,cd_po,14222,,,
customer1.0,2025-08,rc,cd_po,10427,,,
customer1.0,2025-09,rc,cd_po,13695,,,
