customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.1,2025-06,py_Linear,cd_po,8076,,,
customer2.1,2025-07,py_Linear,cd_po,8076,,,
customer2.1,2025-08,py_Linear,cd_po,8076,,,
customer2.1,2025-09,py_Linear,cd_po,8076,,,
