customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.1,2025-06,rc,cd_ipca,4219,,,
customer2.1,2025-07,rc,cd_ipca,7147,,,
customer2.1,2025-08,rc,cd_ipca,8716,,,
customer2.1,2025-09,rc,cd_ipca,4548,,,
