customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.0,2025-06,rc,cd_po_selic,27106,,,
customer2.0,2025-07,rc,cd_po_selic,30154,,,
customer2.0,2025-08,rc,cd_po_selic,30968,,,
customer2.0,2025-09,rc,cd_po_selic,30956,,,
