customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer3.1,2025-06,lstm,cd_po_ipca,3962,,,
customer3.1,2025-07,lstm,cd_po_ipca,3879,,,
customer3.1,2025-08,lstm,cd_po_ipca,3795,,,
customer3.1,2025-09,lstm,cd_po_ipca,3718,,,
