customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.2,2025-06,rc,cd_po_selic,29626,,,
customer4.2,2025-07,rc,cd_po_selic,32200,,,
customer4.2,2025-08,rc,cd_po_selic,32491,,,
customer4.2,2025-09,rc,cd_po_selic,32762,,,
