customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer2.1,2025-06,py_Ridge,cd_po_ipca,8099,,,
customer2.1,2025-07,py_Ridge,cd_po_ipca,8099,,,
customer2.1,2025-08,py_Ridge,cd_po_ipca,8099,,,
customer2.1,2025-09,py_Ridge,cd_po_ipca,8099,,,
