customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer1.1,2025-06,rc,cd_ipca,556,,,
customer1.1,2025-07,rc,cd_ipca,1963,,,
customer1.1,2025-08,rc,cd_ipca,2781,,,
customer1.1,2025-09,rc,cd_ipca,2382,,,
