customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.2,2025-06,lstm,cd_po_ipca,21872,,,
customer4.2,2025-07,lstm,cd_po_ipca,22331,,,
customer4.2,2025-08,lstm,cd_po_ipca,21905,,,
customer4.2,2025-09,lstm,cd_po_ipca,21107,,,
