customer,date,model,input,forecast_ai,customer_demand,diff,forecast_deviation_abs
customer4.2,2025-06,rc,cd_po,30054,,,
customer4.2,2025-07,rc,cd_po,41624,,,
customer4.2,2025-08,rc,cd_po,50156,,,
customer4.2,2025-09,rc,cd_po,57331,,,
